WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2025-09-06,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,13,0,84005.0,Demonstrations,3679.0,16.5962,45.5989
2025-09-13,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,14,0,84005.0,Demonstrations,3679.0,16.5962,45.5989
2025-09-20,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,6,0,47535.0,Demonstrations,3679.0,16.5962,45.5989
2025-09-27,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,12,0,81883.0,Demonstrations,3679.0,16.5962,45.5989
2025-10-04,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,18,0,84005.0,Demonstrations,3679.0,16.5962,45.5989
2025-10-11,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,13,0,84005.0,Demonstrations,3679.0,16.5962,45.5989
2025-11-08,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,12,0,37878.0,Demonstrations,3679.0,16.5962,45.5989
2025-11-15,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,1,0,12652.0,Demonstrations,3679.0,16.5962,45.5989
2025-12-13,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,13,0,85130.0,Demonstrations,3679.0,16.5962,45.5989
2025-12-20,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,7,0,63384.0,Demonstrations,3679.0,16.5962,45.5989
2026-01-03,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,1,0,13003.0,Demonstrations,3679.0,16.5962,45.5989
2026-01-10,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,1,0,13003.0,Demonstrations,3679.0,16.5962,45.5989
2026-01-31,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,1,0,13003.0,Demonstrations,3679.0,16.5962,45.5989
2026-02-21,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,1,0,13003.0,Demonstrations,3679.0,16.5962,45.5989
2026-02-28,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,10,0,69423.0,Demonstrations,3679.0,16.5962,45.5989
2026-03-14,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,5,0,61632.0,Demonstrations,3679.0,16.5962,45.5989
2026-03-28,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,11,0,76948.0,Demonstrations,3679.0,16.5962,45.5989
2026-04-04,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,13,0,76948.0,Demonstrations,3679.0,16.5962,45.5989
2026-04-11,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,13,0,76948.0,Demonstrations,3679.0,16.5962,45.5989
2023-11-25,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,2,0,,Strategic developments,3679.0,16.5962,45.5989
2024-01-20,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-01-27,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,2,0,,Strategic developments,3679.0,16.5962,45.5989
2024-05-18,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-06-01,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-06-29,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-10-12,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-11-30,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-12-07,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-03-08,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-04-05,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-05-10,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-05-17,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,4,0,,Strategic developments,3679.0,16.5962,45.5989
2025-06-14,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-07-05,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-07-26,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-08-09,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-09-13,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-10-04,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-10-11,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-11-01,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-11-08,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2026-01-10,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,3,0,,Strategic developments,3679.0,16.5962,45.5989
2026-02-14,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2026-03-07,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2026-03-21,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2026-04-18,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
2023-12-23,Middle East,Yemen,Al Jawf,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-02-10,Middle East,Yemen,Al Jawf,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-03-15,Middle East,Yemen,Al Jawf,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3679.0,16.5962,45.5989
2026-01-10,Middle East,Yemen,Al Jawf,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-12-21,Middle East,Yemen,Al Jawf,Strategic developments,Headquarters or base established,3,0,,Strategic developments,3679.0,16.5962,45.5989
2023-12-09,Middle East,Yemen,Al Jawf,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-02-17,Middle East,Yemen,Al Jawf,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-05-18,Middle East,Yemen,Al Jawf,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-10-12,Middle East,Yemen,Al Jawf,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-11-02,Middle East,Yemen,Al Jawf,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-02-15,Middle East,Yemen,Al Jawf,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-07-26,Middle East,Yemen,Al Jawf,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-10-25,Middle East,Yemen,Al Jawf,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3679.0,16.5962,45.5989
2026-04-11,Middle East,Yemen,Al Jawf,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3679.0,16.5962,45.5989
2023-11-25,Middle East,Yemen,Al Jawf,Strategic developments,Other,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-12-21,Middle East,Yemen,Al Jawf,Strategic developments,Other,1,0,,Strategic developments,3679.0,16.5962,45.5989
2025-12-27,Middle East,Yemen,Al Jawf,Strategic developments,Other,1,0,,Strategic developments,3679.0,16.5962,45.5989
2024-04-13,Middle East,Yemen,Al Jawf,Violence against civilians,Abduction/forced disappearance,1,0,37657.0,Political violence,3679.0,16.5962,45.5989
2025-01-25,Middle East,Yemen,Al Jawf,Violence against civilians,Abduction/forced disappearance,1,0,10783.0,Political violence,3679.0,16.5962,45.5989
2025-07-26,Middle East,Yemen,Al Jawf,Violence against civilians,Abduction/forced disappearance,1,0,7380.0,Political violence,3679.0,16.5962,45.5989
2026-04-18,Middle East,Yemen,Al Jawf,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3679.0,16.5962,45.5989
2023-10-07,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,33497.0,Political violence,3679.0,16.5962,45.5989
2023-11-11,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,37700.0,Political violence,3679.0,16.5962,45.5989
2023-12-16,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,0,24507.0,Political violence,3679.0,16.5962,45.5989
2024-01-20,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,2,3,58448.0,Political violence,3679.0,16.5962,45.5989
2024-01-27,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,2,1,10549.0,Political violence,3679.0,16.5962,45.5989
2024-02-10,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,0,3820.0,Political violence,3679.0,16.5962,45.5989
2024-03-02,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,406.0,Political violence,3679.0,16.5962,45.5989
2024-03-16,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,53256.0,Political violence,3679.0,16.5962,45.5989
2024-04-06,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,3,3,82847.0,Political violence,3679.0,16.5962,45.5989
2024-04-27,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,50109.0,Political violence,3679.0,16.5962,45.5989
2024-05-04,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,50109.0,Political violence,3679.0,16.5962,45.5989
2024-05-11,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,0,25261.0,Political violence,3679.0,16.5962,45.5989
2024-05-25,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,50109.0,Political violence,3679.0,16.5962,45.5989
2024-07-13,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,2,1,11878.0,Political violence,3679.0,16.5962,45.5989
2024-08-17,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,6967.0,Political violence,3679.0,16.5962,45.5989
2024-08-24,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,11146.0,Political violence,3679.0,16.5962,45.5989
2024-09-28,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,2,3,58448.0,Political violence,3679.0,16.5962,45.5989
2024-10-26,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,0,37657.0,Political violence,3679.0,16.5962,45.5989
2024-11-16,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,50109.0,Political violence,3679.0,16.5962,45.5989
2024-11-23,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,50109.0,Political violence,3679.0,16.5962,45.5989
2024-12-21,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,,Political violence,3679.0,16.5962,45.5989
2025-01-04,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,,Political violence,3679.0,16.5962,45.5989
2025-02-01,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,,Political violence,3679.0,16.5962,45.5989
2025-03-22,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,2,2,75131.0,Political violence,3679.0,16.5962,45.5989
2025-04-12,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,1796.0,Political violence,3679.0,16.5962,45.5989
2025-04-26,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,2369.0,Political violence,3679.0,16.5962,45.5989
2025-05-03,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,52174.0,Political violence,3679.0,16.5962,45.5989
2025-05-17,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,8548.0,Political violence,3679.0,16.5962,45.5989
2025-05-24,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,416.0,Political violence,3679.0,16.5962,45.5989
2025-05-31,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,0,39346.0,Political violence,3679.0,16.5962,45.5989
2025-07-05,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,52174.0,Political violence,3679.0,16.5962,45.5989
2025-07-12,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,5937.0,Political violence,3679.0,16.5962,45.5989
2025-07-26,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,0,10783.0,Political violence,3679.0,16.5962,45.5989
2025-08-02,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,9119.0,Political violence,3679.0,16.5962,45.5989
2025-09-06,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,2369.0,Political violence,3679.0,16.5962,45.5989
2025-09-13,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,17100.0,Political violence,3679.0,16.5962,45.5989
2025-10-11,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,3,17100.0,Political violence,3679.0,16.5962,45.5989
2025-11-08,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,8548.0,Political violence,3679.0,16.5962,45.5989
2025-11-29,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,2369.0,Political violence,3679.0,16.5962,45.5989
2025-12-06,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,17100.0,Political violence,3679.0,16.5962,45.5989
2025-12-27,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,2,1,16693.0,Political violence,3679.0,16.5962,45.5989
2026-01-31,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,17575.0,Political violence,3679.0,16.5962,45.5989
2026-02-07,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,2,42.0,Political violence,3679.0,16.5962,45.5989
2026-02-28,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,2,9377.0,Political violence,3679.0,16.5962,45.5989
2026-03-21,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,17575.0,Political violence,3679.0,16.5962,45.5989
2026-03-28,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,17575.0,Political violence,3679.0,16.5962,45.5989
2026-04-18,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,17575.0,Political violence,3679.0,16.5962,45.5989
2024-02-10,Middle East,Yemen,Al Mahrah,Battles,Armed clash,1,0,1324.0,Political violence,3680.0,17.0575,51.8238
2024-04-20,Middle East,Yemen,Al Mahrah,Battles,Armed clash,1,1,45715.0,Political violence,3680.0,17.0575,51.8238
2025-02-08,Middle East,Yemen,Al Mahrah,Battles,Armed clash,2,0,2037.0,Political violence,3680.0,17.0575,51.8238
2025-07-05,Middle East,Yemen,Al Mahrah,Battles,Armed clash,1,2,1301.0,Political violence,3680.0,17.0575,51.8238
2025-08-09,Middle East,Yemen,Al Mahrah,Battles,Armed clash,1,0,5553.0,Political violence,3680.0,17.0575,51.8238
2025-08-23,Middle East,Yemen,Al Mahrah,Battles,Armed clash,1,1,47075.0,Political violence,3680.0,17.0575,51.8238
2026-01-03,Middle East,Yemen,Al Mahrah,Battles,Armed clash,1,0,45304.0,Political violence,3680.0,17.0575,51.8238
2026-01-03,Middle East,Yemen,Al Mahrah,Explosions/Remote violence,Air/drone strike,1,0,45304.0,Political violence,3680.0,17.0575,51.8238
2026-01-24,Middle East,Yemen,Al Mahrah,Explosions/Remote violence,Air/drone strike,1,1,45304.0,Political violence,3680.0,17.0575,51.8238
2026-02-07,Middle East,Yemen,Al Mahrah,Explosions/Remote violence,Air/drone strike,1,1,8528.0,Political violence,3680.0,17.0575,51.8238
2023-10-07,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,15909.0,Demonstrations,3680.0,17.0575,51.8238
2023-10-28,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,15909.0,Demonstrations,3680.0,17.0575,51.8238
2023-11-11,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,15909.0,Demonstrations,3680.0,17.0575,51.8238
2023-12-23,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,15909.0,Demonstrations,3680.0,17.0575,51.8238
2024-01-13,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,16373.0,Demonstrations,3680.0,17.0575,51.8238
2024-02-24,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,16373.0,Demonstrations,3680.0,17.0575,51.8238
2024-04-20,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,6407.0,Demonstrations,3680.0,17.0575,51.8238
2024-10-19,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,16373.0,Demonstrations,3680.0,17.0575,51.8238
2024-11-30,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,16373.0,Demonstrations,3680.0,17.0575,51.8238
2024-12-28,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,8263.0,Demonstrations,3680.0,17.0575,51.8238
2025-01-04,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,16836.0,Demonstrations,3680.0,17.0575,51.8238
2025-01-11,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,8263.0,Demonstrations,3680.0,17.0575,51.8238
2025-01-25,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,8263.0,Demonstrations,3680.0,17.0575,51.8238
2025-02-08,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,1206.0,Demonstrations,3680.0,17.0575,51.8238
2025-04-05,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,16836.0,Demonstrations,3680.0,17.0575,51.8238
2025-04-26,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,8263.0,Demonstrations,3680.0,17.0575,51.8238
2025-09-13,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,311.0,Demonstrations,3680.0,17.0575,51.8238
2025-10-18,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,16836.0,Demonstrations,3680.0,17.0575,51.8238
2025-12-06,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,2,0,16836.0,Demonstrations,3680.0,17.0575,51.8238
2025-12-13,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,3,0,16836.0,Demonstrations,3680.0,17.0575,51.8238
2025-12-20,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,4,0,16836.0,Demonstrations,3680.0,17.0575,51.8238
2025-12-27,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,2,0,16836.0,Demonstrations,3680.0,17.0575,51.8238
2026-01-17,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,17285.0,Demonstrations,3680.0,17.0575,51.8238
2026-01-31,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,13481.0,Demonstrations,3680.0,17.0575,51.8238
2026-02-07,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,17285.0,Demonstrations,3680.0,17.0575,51.8238
2026-03-28,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,5,0,25435.0,Demonstrations,3680.0,17.0575,51.8238
2026-04-04,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,2,0,17285.0,Demonstrations,3680.0,17.0575,51.8238
2026-04-11,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,2,0,18366.0,Demonstrations,3680.0,17.0575,51.8238
2024-06-08,Middle East,Yemen,Al Mahrah,Protests,Protest with intervention,1,0,16373.0,Demonstrations,3680.0,17.0575,51.8238
2024-02-24,Middle East,Yemen,Al Mahrah,Strategic developments,Arrests,1,0,,Strategic developments,3680.0,17.0575,51.8238
2024-06-01,Middle East,Yemen,Al Mahrah,Strategic developments,Arrests,1,0,,Strategic developments,3680.0,17.0575,51.8238
2025-07-05,Middle East,Yemen,Al Mahrah,Strategic developments,Arrests,1,0,,Strategic developments,3680.0,17.0575,51.8238
2025-10-11,Middle East,Yemen,Al Mahrah,Strategic developments,Arrests,1,0,,Strategic developments,3680.0,17.0575,51.8238
2026-04-18,Middle East,Yemen,Al Mahrah,Strategic developments,Arrests,1,0,,Strategic developments,3680.0,17.0575,51.8238
2023-10-14,Middle East,Yemen,Al Mahrah,Strategic developments,Change to group/activity,2,0,,Strategic developments,3680.0,17.0575,51.8238
2023-11-11,Middle East,Yemen,Al Mahrah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3680.0,17.0575,51.8238
2025-02-08,Middle East,Yemen,Al Mahrah,Strategic developments,Change to group/activity,2,0,,Strategic developments,3680.0,17.0575,51.8238
2025-07-12,Middle East,Yemen,Al Mahrah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3680.0,17.0575,51.8238
2025-07-19,Middle East,Yemen,Al Mahrah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3680.0,17.0575,51.8238
